Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TC1,Chrome 139.0.7258.138,,,22-08-2025 10:47:59,22-08-2025 10:48:28,29.396s,FAILED
,,,,,,,
Start listener action : beforeSuite,Chrome 139.0.7258.138,,,22-08-2025 10:47:59,22-08-2025 10:48:02,2.769s,ERROR
,,,,,,,
Test Cases/SetSuiteFlag,Chrome 139.0.7258.138,,,22-08-2025 10:48:02,22-08-2025 10:48:04,2.347s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 10:48:02,22-08-2025 10:48:04,2.307s,ERROR
isSuite = true,Chrome 139.0.7258.138,,,22-08-2025 10:48:04,22-08-2025 10:48:04,0.001s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 10:48:04,22-08-2025 10:48:04,0.005s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/01.로그인/01.자동 로그인 확인 - Copy,Chrome 139.0.7258.138,,,22-08-2025 10:48:04,22-08-2025 10:48:08,3.868s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 10:48:04,22-08-2025 10:48:04,0.002s,PASSED
"url = ""https://tapas.io/account/signin?from=/""",Chrome 139.0.7258.138,,,22-08-2025 10:48:04,22-08-2025 10:48:04,0.001s,PASSED
"cookieFilePath = ""cookies.save""",Chrome 139.0.7258.138,,,22-08-2025 10:48:04,22-08-2025 10:48:04,0.001s,PASSED
driver = getWebDriver(),Chrome 139.0.7258.138,,,22-08-2025 10:48:04,22-08-2025 10:48:04,0.001s,PASSED
cookieFile = new java.io.File(cookieFilePath),Chrome 139.0.7258.138,,,22-08-2025 10:48:04,22-08-2025 10:48:04,0.001s,PASSED
if (cookieFile.exists()),Chrome 139.0.7258.138,,,22-08-2025 10:48:04,22-08-2025 10:48:06,1.317s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 10:48:06,22-08-2025 10:48:08,2.013s,PASSED
maximizeWindow(),Chrome 139.0.7258.138,,,22-08-2025 10:48:08,22-08-2025 10:48:08,0.405s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 10:48:08,22-08-2025 10:48:08,0.001s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/02.검색/02.검색 결과 없음 확인 - Copy,Chrome 139.0.7258.138,,,22-08-2025 10:48:08,22-08-2025 10:48:14,5.560s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 10:48:08,22-08-2025 10:48:08,0.004s,PASSED
"setText(findTestObject(""Object Repository/Prod환경/Home/02.검색/00.검색란""), ""비비비비비비비비비비"")",Chrome 139.0.7258.138,,,22-08-2025 10:48:08,22-08-2025 10:48:09,0.558s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/02.검색/01.검색버튼""))",Chrome 139.0.7258.138,,,22-08-2025 10:48:09,22-08-2025 10:48:09,0.268s,PASSED
"verifyElementPresent(findTestObject(""Prod환경/Home/02.검색/04.검색결과 문구 없음""), 0)",Chrome 139.0.7258.138,,,22-08-2025 10:48:09,22-08-2025 10:48:12,3.191s,PASSED
"nolist = findTestObject(""Prod환경/Home/02.검색/04.검색결과 문구 없음"")",Chrome 139.0.7258.138,,,22-08-2025 10:48:12,22-08-2025 10:48:12,0.002s,PASSED
HighlightElement.run(nolist),Chrome 139.0.7258.138,,,22-08-2025 10:48:12,22-08-2025 10:48:13,1.242s,PASSED
"verifyElementPresent(nolist, 0)",Chrome 139.0.7258.138,,,22-08-2025 10:48:13,22-08-2025 10:48:14,0.225s,PASSED
"comment(""✅ 검색 완료"")",Chrome 139.0.7258.138,,,22-08-2025 10:48:14,22-08-2025 10:48:14,0.002s,PASSED
