Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TC1,Chrome 139.0.7258.138,,,22-08-2025 11:57:20,22-08-2025 11:58:21,1m - 1.104s,PASSED
,,,,,,,
Start listener action : beforeSuite,Chrome 139.0.7258.138,,,22-08-2025 11:57:20,22-08-2025 11:57:23,3.129s,ERROR
,,,,,,,
Test Cases/SetSuiteFlag,Chrome 139.0.7258.138,,,22-08-2025 11:57:23,22-08-2025 11:57:25,2.038s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:57:23,22-08-2025 11:57:25,1.996s,ERROR
isSuite = true,Chrome 139.0.7258.138,,,22-08-2025 11:57:25,22-08-2025 11:57:25,0.002s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:57:25,22-08-2025 11:57:25,0.004s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/01.로그인/01.자동 로그인 확인 - Copy,Chrome 139.0.7258.138,,,22-08-2025 11:57:25,22-08-2025 11:57:28,3.612s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:57:25,22-08-2025 11:57:25,0.003s,PASSED
"url = ""https://tapas.io/account/signin?from=/""",Chrome 139.0.7258.138,,,22-08-2025 11:57:25,22-08-2025 11:57:25,0.003s,PASSED
"cookieFilePath = ""cookies.save""",Chrome 139.0.7258.138,,,22-08-2025 11:57:25,22-08-2025 11:57:25,0.002s,PASSED
driver = getWebDriver(),Chrome 139.0.7258.138,,,22-08-2025 11:57:25,22-08-2025 11:57:25,0.004s,PASSED
cookieFile = new java.io.File(cookieFilePath),Chrome 139.0.7258.138,,,22-08-2025 11:57:25,22-08-2025 11:57:25,0.002s,PASSED
if (cookieFile.exists()),Chrome 139.0.7258.138,,,22-08-2025 11:57:25,22-08-2025 11:57:26,1.051s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 11:57:26,22-08-2025 11:57:28,2.013s,PASSED
maximizeWindow(),Chrome 139.0.7258.138,,,22-08-2025 11:57:28,22-08-2025 11:57:28,0.416s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:57:28,22-08-2025 11:57:28,0.000s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/02.검색/02.검색 결과 없음 확인 - Copy,Chrome 139.0.7258.138,,,22-08-2025 11:57:28,22-08-2025 11:57:35,6.168s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:57:28,22-08-2025 11:57:28,0.001s,PASSED
