Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TC1,Chrome 139.0.7258.138,,,22-08-2025 15:40:11,22-08-2025 15:41:30,1m - 18.952s,FAILED
,,,,,,,
Start listener action : beforeSuite,Chrome 139.0.7258.138,,,22-08-2025 15:40:11,22-08-2025 15:40:14,3.275s,ERROR
,,,,,,,
Test Cases/Prod환경/00.메인홈/01.로그인/01.자동 로그인 확인 - Copy,Chrome 139.0.7258.138,,,22-08-2025 15:40:14,22-08-2025 15:40:19,4.225s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 15:40:14,22-08-2025 15:40:14,0.006s,PASSED
"url = ""https://tapas.io/account/signin?from=/""",Chrome 139.0.7258.138,,,22-08-2025 15:40:14,22-08-2025 15:40:14,0.000s,PASSED
"cookieFilePath = ""cookies.save""",Chrome 139.0.7258.138,,,22-08-2025 15:40:14,22-08-2025 15:40:14,0.001s,PASSED
driver = getWebDriver(),Chrome 139.0.7258.138,,,22-08-2025 15:40:14,22-08-2025 15:40:14,0.001s,PASSED
cookieFile = new java.io.File(cookieFilePath),Chrome 139.0.7258.138,,,22-08-2025 15:40:14,22-08-2025 15:40:14,0.000s,PASSED
if (cookieFile.exists()),Chrome 139.0.7258.138,,,22-08-2025 15:40:14,22-08-2025 15:40:16,1.687s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 15:40:16,22-08-2025 15:40:18,2.019s,PASSED
maximizeWindow(),Chrome 139.0.7258.138,,,22-08-2025 15:40:18,22-08-2025 15:40:19,0.397s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 15:40:19,22-08-2025 15:40:19,0.002s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/02.검색/02.검색 결과 없음 확인 - Copy,Chrome 139.0.7258.138,,,22-08-2025 15:40:19,22-08-2025 15:40:24,5.862s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 15:40:19,22-08-2025 15:40:19,0.001s,PASSED
"setText(findTestObject(""Object Repository/Prod환경/Home/02.검색/00.검색란""), ""비비비비비비비비비비"")",Chrome 139.0.7258.138,,,22-08-2025 15:40:19,22-08-2025 15:40:19,0.563s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/02.검색/01.검색버튼""))",Chrome 139.0.7258.138,,,22-08-2025 15:40:19,22-08-2025 15:40:19,0.254s,PASSED
