Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TC1,Chrome 139.0.7258.138,,,22-08-2025 16:17:30,22-08-2025 16:19:37,2m - 7.148s,PASSED
,,,,,,,
Start listener action : beforeSuite,Chrome 139.0.7258.138,,,22-08-2025 16:17:30,22-08-2025 16:17:33,2.914s,ERROR
,,,,,,,
Test Cases/Prod환경/00.메인홈/01.로그인/01.자동 로그인 확인 - Copy,Chrome 139.0.7258.138,,,22-08-2025 16:17:33,22-08-2025 16:17:37,4.187s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 16:17:33,22-08-2025 16:17:33,0.008s,PASSED
"url = ""https://tapas.io/account/signin?from=/""",Chrome 139.0.7258.138,,,22-08-2025 16:17:33,22-08-2025 16:17:33,0.001s,PASSED
"cookieFilePath = ""cookies.save""",Chrome 139.0.7258.138,,,22-08-2025 16:17:33,22-08-2025 16:17:33,0.001s,PASSED
driver = getWebDriver(),Chrome 139.0.7258.138,,,22-08-2025 16:17:33,22-08-2025 16:17:33,0.001s,PASSED
cookieFile = new java.io.File(cookieFilePath),Chrome 139.0.7258.138,,,22-08-2025 16:17:33,22-08-2025 16:17:33,0.001s,PASSED
if (cookieFile.exists()),Chrome 139.0.7258.138,,,22-08-2025 16:17:33,22-08-2025 16:17:35,1.599s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 16:17:35,22-08-2025 16:17:37,2.012s,PASSED
maximizeWindow(),Chrome 139.0.7258.138,,,22-08-2025 16:17:37,22-08-2025 16:17:37,0.408s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 16:17:37,22-08-2025 16:17:37,0.003s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/02.검색/02.검색 결과 없음 확인 - Copy,Chrome 139.0.7258.138,,,22-08-2025 16:17:37,22-08-2025 16:17:44,6.925s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 16:17:37,22-08-2025 16:17:37,0.001s,PASSED
