Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TC1,Chrome 139.0.7258.138,,,22-08-2025 11:44:35,22-08-2025 11:45:34,59.478s,PASSED
,,,,,,,
Start listener action : beforeSuite,Chrome 139.0.7258.138,,,22-08-2025 11:44:35,22-08-2025 11:44:38,3.166s,ERROR
,,,,,,,
Test Cases/SetSuiteFlag,Chrome 139.0.7258.138,,,22-08-2025 11:44:38,22-08-2025 11:44:40,2.045s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:44:38,22-08-2025 11:44:40,2.019s,ERROR
isSuite = true,Chrome 139.0.7258.138,,,22-08-2025 11:44:40,22-08-2025 11:44:40,0.000s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:44:40,22-08-2025 11:44:40,0.002s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/01.로그인/01.자동 로그인 확인 - Copy,Chrome 139.0.7258.138,,,22-08-2025 11:44:40,22-08-2025 11:44:44,3.686s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:44:40,22-08-2025 11:44:40,0.004s,PASSED
"url = ""https://tapas.io/account/signin?from=/""",Chrome 139.0.7258.138,,,22-08-2025 11:44:40,22-08-2025 11:44:40,0.001s,PASSED
"cookieFilePath = ""cookies.save""",Chrome 139.0.7258.138,,,22-08-2025 11:44:40,22-08-2025 11:44:40,0.001s,PASSED
driver = getWebDriver(),Chrome 139.0.7258.138,,,22-08-2025 11:44:40,22-08-2025 11:44:40,0.001s,PASSED
cookieFile = new java.io.File(cookieFilePath),Chrome 139.0.7258.138,,,22-08-2025 11:44:40,22-08-2025 11:44:40,0.001s,PASSED
if (cookieFile.exists()),Chrome 139.0.7258.138,,,22-08-2025 11:44:40,22-08-2025 11:44:42,1.132s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 11:44:42,22-08-2025 11:44:44,2.011s,PASSED
maximizeWindow(),Chrome 139.0.7258.138,,,22-08-2025 11:44:44,22-08-2025 11:44:44,0.425s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:44:44,22-08-2025 11:44:44,0.002s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/02.검색/02.검색 결과 없음 확인 - Copy,Chrome 139.0.7258.138,,,22-08-2025 11:44:44,22-08-2025 11:44:50,5.633s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:44:44,22-08-2025 11:44:44,0.001s,PASSED
"setText(findTestObject(""Object Repository/Prod환경/Home/02.검색/00.검색란""), ""비비비비비비비비비비"")",Chrome 139.0.7258.138,,,22-08-2025 11:44:44,22-08-2025 11:44:45,0.557s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/02.검색/01.검색버튼""))",Chrome 139.0.7258.138,,,22-08-2025 11:44:45,22-08-2025 11:44:48,3.132s,PASSED
"verifyElementPresent(findTestObject(""Prod환경/Home/02.검색/04.검색결과 문구 없음""), 0)",Chrome 139.0.7258.138,,,22-08-2025 11:44:48,22-08-2025 11:44:48,0.428s,PASSED
"nolist = findTestObject(""Prod환경/Home/02.검색/04.검색결과 문구 없음"")",Chrome 139.0.7258.138,,,22-08-2025 11:44:48,22-08-2025 11:44:48,0.002s,PASSED
HighlightElement.run(nolist),Chrome 139.0.7258.138,,,22-08-2025 11:44:48,22-08-2025 11:44:49,1.242s,PASSED
"verifyElementPresent(nolist, 0)",Chrome 139.0.7258.138,,,22-08-2025 11:44:49,22-08-2025 11:44:50,0.225s,PASSED
"comment(""✅ 검색 완료"")",Chrome 139.0.7258.138,,,22-08-2025 11:44:50,22-08-2025 11:44:50,0.002s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:44:50,22-08-2025 11:44:50,0.001s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/02.검색/03.검색 리스트 확인 - Copy,Chrome 139.0.7258.138,,,22-08-2025 11:44:50,22-08-2025 11:44:57,7.568s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:44:50,22-08-2025 11:44:50,0.001s,PASSED
if (isSuite),Chrome 139.0.7258.138,,,22-08-2025 11:44:50,22-08-2025 11:44:51,1.772s,PASSED
"setText(findTestObject(""Object Repository/Prod환경/Home/02.검색/00.검색란""), ""Solo leveling"")",Chrome 139.0.7258.138,,,22-08-2025 11:44:51,22-08-2025 11:44:52,1.004s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/02.검색/01.검색버튼""))",Chrome 139.0.7258.138,,,22-08-2025 11:44:52,22-08-2025 11:44:54,1.741s,PASSED
"searchlist = findTestObject(""Prod환경/Home/02.검색/03.Solo Leveling 타이틀"")",Chrome 139.0.7258.138,,,22-08-2025 11:44:54,22-08-2025 11:44:54,0.002s,PASSED
HighlightElement.run(searchlist),Chrome 139.0.7258.138,,,22-08-2025 11:44:54,22-08-2025 11:44:56,1.444s,PASSED
"verifyElementPresent(searchlist, 0)",Chrome 139.0.7258.138,,,22-08-2025 11:44:56,22-08-2025 11:44:56,0.536s,PASSED
back(),Chrome 139.0.7258.138,,,22-08-2025 11:44:56,22-08-2025 11:44:57,1.024s,PASSED
"comment(""✅ 완료"")",Chrome 139.0.7258.138,,,22-08-2025 11:44:57,22-08-2025 11:44:57,0.002s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:44:57,22-08-2025 11:44:57,0.000s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/03.배너확인/04.라인배너 확인,Chrome 139.0.7258.138,,,22-08-2025 11:44:57,22-08-2025 11:45:09,11.605s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:44:57,22-08-2025 11:44:57,0.003s,PASSED
"comment(""✅ 라인배너 실행"")",Chrome 139.0.7258.138,,,22-08-2025 11:44:57,22-08-2025 11:44:57,0.003s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 11:44:57,22-08-2025 11:44:59,2.008s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/라인배너/00. Free 서브탭""))",Chrome 139.0.7258.138,,,22-08-2025 11:44:59,22-08-2025 11:45:00,0.255s,PASSED
"linebanner = findTestObject(""Prod환경/Home/04.배너/라인배너/01.라인배너"")",Chrome 139.0.7258.138,,,22-08-2025 11:45:00,22-08-2025 11:45:00,0.002s,PASSED
HighlightElement.run(linebanner),Chrome 139.0.7258.138,,,22-08-2025 11:45:00,22-08-2025 11:45:02,2.164s,PASSED
"verifyElementPresent(linebanner, 0)",Chrome 139.0.7258.138,,,22-08-2025 11:45:02,22-08-2025 11:45:02,0.224s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/라인배너/01.라인배너""))",Chrome 139.0.7258.138,,,22-08-2025 11:45:02,22-08-2025 11:45:04,1.622s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 11:45:04,22-08-2025 11:45:06,2.009s,PASSED
back(),Chrome 139.0.7258.138,,,22-08-2025 11:45:06,22-08-2025 11:45:07,0.957s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 11:45:07,22-08-2025 11:45:09,2.011s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/01.메인홈/숏컷/Tapas 버튼""))",Chrome 139.0.7258.138,,,22-08-2025 11:45:09,22-08-2025 11:45:09,0.261s,PASSED
"comment(""✅ 라인배너 완"")",Chrome 139.0.7258.138,,,22-08-2025 11:45:09,22-08-2025 11:45:09,0.002s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:45:09,22-08-2025 11:45:09,0.002s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/03.배너확인/05.빅배너 확인_랜딩 후 복귀,Chrome 139.0.7258.138,,,22-08-2025 11:45:09,22-08-2025 11:45:34,25.587s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 11:45:09,22-08-2025 11:45:09,0.000s,PASSED
"next = findTestObject(""Prod환경/Home/04.배너/빅배너/01.빅배너 다음 버튼"")",Chrome 139.0.7258.138,,,22-08-2025 11:45:09,22-08-2025 11:45:09,0.002s,PASSED
HighlightElement.run(next),Chrome 139.0.7258.138,,,22-08-2025 11:45:09,22-08-2025 11:45:11,1.867s,PASSED
"verifyElementPresent(next, 0)",Chrome 139.0.7258.138,,,22-08-2025 11:45:11,22-08-2025 11:45:11,0.232s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/빅배너/01.빅배너 다음 버튼""))",Chrome 139.0.7258.138,,,22-08-2025 11:45:11,22-08-2025 11:45:11,0.247s,PASSED
"prev = findTestObject(""Prod환경/Home/04.배너/빅배너/02.빅배너 이전 버튼"")",Chrome 139.0.7258.138,,,22-08-2025 11:45:11,22-08-2025 11:45:11,0.002s,PASSED
HighlightElement.run(prev),Chrome 139.0.7258.138,,,22-08-2025 11:45:11,22-08-2025 11:45:13,1.335s,PASSED
"verifyElementPresent(prev, 0)",Chrome 139.0.7258.138,,,22-08-2025 11:45:13,22-08-2025 11:45:13,0.234s,PASSED
"click(findTestObject(""Prod환경/Home/04.배너/빅배너/02.빅배너 이전 버튼""))",Chrome 139.0.7258.138,,,22-08-2025 11:45:13,22-08-2025 11:45:13,0.273s,PASSED
delay(10),Chrome 139.0.7258.138,,,22-08-2025 11:45:13,22-08-2025 11:45:23,10.011s,PASSED
"page2 = findTestObject(""Prod환경/Home/04.배너/빅배너/03.2페이지"")",Chrome 139.0.7258.138,,,22-08-2025 11:45:23,22-08-2025 11:45:23,0.008s,PASSED
HighlightElement.run(page2),Chrome 139.0.7258.138,,,22-08-2025 11:45:23,22-08-2025 11:45:24,1.247s,PASSED
"verifyElementPresent(page2, 0)",Chrome 139.0.7258.138,,,22-08-2025 11:45:24,22-08-2025 11:45:25,0.234s,PASSED
"prev1 = findTestObject(""Prod환경/Home/04.배너/빅배너/02.빅배너 이전 버튼"")",Chrome 139.0.7258.138,,,22-08-2025 11:45:25,22-08-2025 11:45:25,0.005s,PASSED
