Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 15:57:01,22-08-2025 15:57:01,0.001s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/02.검색/03.검색 리스트 확인 - Copy,Chrome 139.0.7258.138,,,22-08-2025 15:57:01,22-08-2025 15:57:09,7.569s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 15:57:01,22-08-2025 15:57:01,0.001s,PASSED
if (isSuite),Chrome 139.0.7258.138,,,22-08-2025 15:57:01,22-08-2025 15:57:03,1.774s,PASSED
"setText(findTestObject(""Object Repository/Prod환경/Home/02.검색/00.검색란""), ""Solo leveling"")",Chrome 139.0.7258.138,,,22-08-2025 15:57:03,22-08-2025 15:57:04,1.018s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/02.검색/01.검색버튼""))",Chrome 139.0.7258.138,,,22-08-2025 15:57:04,22-08-2025 15:57:05,0.343s,PASSED
"searchlist = findTestObject(""Prod환경/Home/02.검색/03.Solo Leveling 타이틀"")",Chrome 139.0.7258.138,,,22-08-2025 15:57:05,22-08-2025 15:57:05,0.003s,PASSED
HighlightElement.run(searchlist),Chrome 139.0.7258.138,,,22-08-2025 15:57:05,22-08-2025 15:57:07,2.740s,PASSED
"verifyElementPresent(searchlist, 0)",Chrome 139.0.7258.138,,,22-08-2025 15:57:07,22-08-2025 15:57:08,0.638s,PASSED
back(),Chrome 139.0.7258.138,,,22-08-2025 15:57:08,22-08-2025 15:57:09,1.013s,PASSED
"comment(""✅ 완료"")",Chrome 139.0.7258.138,,,22-08-2025 15:57:09,22-08-2025 15:57:09,0.002s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 15:57:09,22-08-2025 15:57:09,0.001s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/03.배너확인/04.라인배너 확인,Chrome 139.0.7258.138,,,22-08-2025 15:57:09,22-08-2025 15:57:21,11.756s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 15:57:09,22-08-2025 15:57:09,0.001s,PASSED
"comment(""✅ 라인배너 실행"")",Chrome 139.0.7258.138,,,22-08-2025 15:57:09,22-08-2025 15:57:09,0.003s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 15:57:09,22-08-2025 15:57:11,2.009s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/라인배너/00. Free 서브탭""))",Chrome 139.0.7258.138,,,22-08-2025 15:57:11,22-08-2025 15:57:11,0.258s,PASSED
"linebanner = findTestObject(""Prod환경/Home/04.배너/라인배너/01.라인배너"")",Chrome 139.0.7258.138,,,22-08-2025 15:57:11,22-08-2025 15:57:11,0.005s,PASSED
HighlightElement.run(linebanner),Chrome 139.0.7258.138,,,22-08-2025 15:57:11,22-08-2025 15:57:13,1.965s,PASSED
"verifyElementPresent(linebanner, 0)",Chrome 139.0.7258.138,,,22-08-2025 15:57:13,22-08-2025 15:57:13,0.229s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/라인배너/01.라인배너""))",Chrome 139.0.7258.138,,,22-08-2025 15:57:13,22-08-2025 15:57:16,2.095s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 15:57:16,22-08-2025 15:57:18,2.008s,PASSED
back(),Chrome 139.0.7258.138,,,22-08-2025 15:57:18,22-08-2025 15:57:18,0.872s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 15:57:18,22-08-2025 15:57:20,2.009s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/01.메인홈/숏컷/Tapas 버튼""))",Chrome 139.0.7258.138,,,22-08-2025 15:57:20,22-08-2025 15:57:21,0.253s,PASSED
"comment(""✅ 라인배너 완"")",Chrome 139.0.7258.138,,,22-08-2025 15:57:21,22-08-2025 15:57:21,0.002s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 15:57:21,22-08-2025 15:57:21,0.001s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/03.배너확인/05.빅배너 확인_랜딩 후 복귀,Chrome 139.0.7258.138,,,22-08-2025 15:57:21,22-08-2025 15:57:46,25.178s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 15:57:21,22-08-2025 15:57:21,0.001s,PASSED
"next = findTestObject(""Prod환경/Home/04.배너/빅배너/01.빅배너 다음 버튼"")",Chrome 139.0.7258.138,,,22-08-2025 15:57:21,22-08-2025 15:57:21,0.003s,PASSED
HighlightElement.run(next),Chrome 139.0.7258.138,,,22-08-2025 15:57:21,22-08-2025 15:57:23,1.863s,PASSED
"verifyElementPresent(next, 0)",Chrome 139.0.7258.138,,,22-08-2025 15:57:23,22-08-2025 15:57:23,0.234s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/빅배너/01.빅배너 다음 버튼""))",Chrome 139.0.7258.138,,,22-08-2025 15:57:23,22-08-2025 15:57:23,0.239s,PASSED
"prev = findTestObject(""Prod환경/Home/04.배너/빅배너/02.빅배너 이전 버튼"")",Chrome 139.0.7258.138,,,22-08-2025 15:57:23,22-08-2025 15:57:23,0.002s,PASSED
HighlightElement.run(prev),Chrome 139.0.7258.138,,,22-08-2025 15:57:23,22-08-2025 15:57:25,1.438s,PASSED
"verifyElementPresent(prev, 0)",Chrome 139.0.7258.138,,,22-08-2025 15:57:25,22-08-2025 15:57:25,0.232s,PASSED
"click(findTestObject(""Prod환경/Home/04.배너/빅배너/02.빅배너 이전 버튼""))",Chrome 139.0.7258.138,,,22-08-2025 15:57:25,22-08-2025 15:57:25,0.250s,PASSED
delay(10),Chrome 139.0.7258.138,,,22-08-2025 15:57:25,22-08-2025 15:57:35,10.009s,PASSED
"page2 = findTestObject(""Prod환경/Home/04.배너/빅배너/03.2페이지"")",Chrome 139.0.7258.138,,,22-08-2025 15:57:35,22-08-2025 15:57:35,0.007s,PASSED
HighlightElement.run(page2),Chrome 139.0.7258.138,,,22-08-2025 15:57:35,22-08-2025 15:57:36,1.250s,PASSED
"verifyElementPresent(page2, 0)",Chrome 139.0.7258.138,,,22-08-2025 15:57:36,22-08-2025 15:57:37,0.230s,PASSED
"prev1 = findTestObject(""Prod환경/Home/04.배너/빅배너/02.빅배너 이전 버튼"")",Chrome 139.0.7258.138,,,22-08-2025 15:57:37,22-08-2025 15:57:37,0.005s,PASSED
HighlightElement.run(prev1),Chrome 139.0.7258.138,,,22-08-2025 15:57:37,22-08-2025 15:57:38,1.245s,PASSED
"verifyElementPresent(prev1, 0)",Chrome 139.0.7258.138,,,22-08-2025 15:57:38,22-08-2025 15:57:38,0.231s,PASSED
"click(findTestObject(""Prod환경/Home/04.배너/빅배너/02.빅배너 이전 버튼""))",Chrome 139.0.7258.138,,,22-08-2025 15:57:38,22-08-2025 15:57:38,0.258s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/빅배너/04.빅배너이미지""))",Chrome 139.0.7258.138,,,22-08-2025 15:57:38,22-08-2025 15:57:41,2.555s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 15:57:41,22-08-2025 15:57:43,2.009s,PASSED
back(),Chrome 139.0.7258.138,,,22-08-2025 15:57:43,22-08-2025 15:57:44,1.039s,PASSED
"bancheck = findTestObject(""Prod환경/Home/04.배너/빅배너/04.빅배너이미지"")",Chrome 139.0.7258.138,,,22-08-2025 15:57:44,22-08-2025 15:57:44,0.004s,PASSED
HighlightElement.run(bancheck),Chrome 139.0.7258.138,,,22-08-2025 15:57:44,22-08-2025 15:57:46,1.782s,PASSED
"verifyElementPresent(bancheck, 0)",Chrome 139.0.7258.138,,,22-08-2025 15:57:46,22-08-2025 15:57:46,0.227s,PASSED
"comment(""✅ 빅배너 완료"")",Chrome 139.0.7258.138,,,22-08-2025 15:57:46,22-08-2025 15:57:46,0.002s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 15:57:46,22-08-2025 15:57:46,0.001s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/03.배너확인/06.숏컷 객체 강조 - 로그인,Chrome 139.0.7258.138,,,22-08-2025 15:57:46,22-08-2025 15:57:55,8.884s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 15:57:46,22-08-2025 15:57:46,0.001s,PASSED
"searchBox = findTestObject(""Object Repository/Prod환경/Home/01.메인홈/숏컷/00.검색란"")",Chrome 139.0.7258.138,,,22-08-2025 15:57:46,22-08-2025 15:57:46,0.002s,PASSED
HighlightElement.run(searchBox),Chrome 139.0.7258.138,,,22-08-2025 15:57:46,22-08-2025 15:57:47,1.229s,PASSED
"verifyElementPresent(searchBox, 1)",Chrome 139.0.7258.138,,,22-08-2025 15:57:47,22-08-2025 15:57:47,0.227s,PASSED
"logoImage = findTestObject(""Object Repository/Prod환경/Home/01.메인홈/숏컷/01.검색버튼"")",Chrome 139.0.7258.138,,,22-08-2025 15:57:47,22-08-2025 15:57:47,0.006s,PASSED
HighlightElement.run(logoImage),Chrome 139.0.7258.138,,,22-08-2025 15:57:47,22-08-2025 15:57:49,1.246s,PASSED
"verifyElementPresent(logoImage, 1)",Chrome 139.0.7258.138,,,22-08-2025 15:57:49,22-08-2025 15:57:49,0.233s,PASSED
"loginButton = findTestObject(""Object Repository/Prod환경/Home/01.메인홈/숏컷/03.library버튼"")",Chrome 139.0.7258.138,,,22-08-2025 15:57:49,22-08-2025 15:57:49,0.005s,PASSED
HighlightElement.run(loginButton),Chrome 139.0.7258.138,,,22-08-2025 15:57:49,22-08-2025 15:57:50,1.249s,PASSED
"verifyElementPresent(loginButton, 1)",Chrome 139.0.7258.138,,,22-08-2025 15:57:50,22-08-2025 15:57:50,0.230s,PASSED
"inboxbutton = findTestObject(""Object Repository/Prod환경/Home/01.메인홈/숏컷/04.inbox버튼"")",Chrome 139.0.7258.138,,,22-08-2025 15:57:50,22-08-2025 15:57:50,0.004s,PASSED
HighlightElement.run(inboxbutton),Chrome 139.0.7258.138,,,22-08-2025 15:57:50,22-08-2025 15:57:52,1.237s,PASSED
"verifyElementPresent(inboxbutton, 1)",Chrome 139.0.7258.138,,,22-08-2025 15:57:52,22-08-2025 15:57:52,0.231s,PASSED
"profileimage = findTestObject(""Object Repository/Prod환경/Home/01.메인홈/숏컷/05.프로필이미지"")",Chrome 139.0.7258.138,,,22-08-2025 15:57:52,22-08-2025 15:57:52,0.006s,PASSED
HighlightElement.run(profileimage),Chrome 139.0.7258.138,,,22-08-2025 15:57:52,22-08-2025 15:57:53,1.239s,PASSED
"verifyElementPresent(profileimage, 1)",Chrome 139.0.7258.138,,,22-08-2025 15:57:53,22-08-2025 15:57:53,0.231s,PASSED
"publishButton1 = findTestObject(""Object Repository/Prod환경/Home/01.메인홈/숏컷/07.로그인publish버튼"")",Chrome 139.0.7258.138,,,22-08-2025 15:57:53,22-08-2025 15:57:53,0.007s,PASSED
HighlightElement.run(publishButton1),Chrome 139.0.7258.138,,,22-08-2025 15:57:53,22-08-2025 15:57:55,1.244s,PASSED
"verifyElementPresent(publishButton1, 1)",Chrome 139.0.7258.138,,,22-08-2025 15:57:55,22-08-2025 15:57:55,0.223s,PASSED
"comment(""✅ Test 1 완료. 브라우저 유지 상태에서 Test 2 실행"")",Chrome 139.0.7258.138,,,22-08-2025 15:57:55,22-08-2025 15:57:55,0.002s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 15:57:55,22-08-2025 15:57:55,0.001s,PASSED
,,,,,,,
Start listener action : afterSuite,Chrome 139.0.7258.138,,,22-08-2025 15:57:55,22-08-2025 15:57:55,0.135s,PASSED
