Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"comment(""✅ New 서브탭 실행"")",Chrome 132.0.6834.160,,,11-02-2025 13:41:14,11-02-2025 13:41:14,0.001s,PASSED
"click(findTestObject(""Object Repository/서브탭/Popular 서브탭/Page_Home  Spotlight/div_Publish_absolute left-0 top-0 size-full_9e46ba""))",Chrome 132.0.6834.160,,,11-02-2025 13:41:14,11-02-2025 13:41:14,0.285s,PASSED
"for ([i = 0, i < 11, (i++)])",Chrome 132.0.6834.160,,,11-02-2025 13:41:14,11-02-2025 13:41:36,22.246s,PASSED
"rank300 = findTestObject(""서브탭/Popular 서브탭/Page_Home  Popular/div_300"")",Chrome 132.0.6834.160,,,11-02-2025 13:41:36,11-02-2025 13:41:36,0.008s,PASSED
HighlightElement.run(rank300),Chrome 132.0.6834.160,,,11-02-2025 13:41:36,11-02-2025 13:41:38,2.303s,PASSED
"verifyElementPresent(rank300, 0)",Chrome 132.0.6834.160,,,11-02-2025 13:41:38,11-02-2025 13:41:39,0.259s,PASSED
"click(findTestObject(""Object Repository/서브탭/Popular 서브탭/Page_Home  Popular/a_Novels""))",Chrome 132.0.6834.160,,,11-02-2025 13:41:39,11-02-2025 13:41:43,4.619s,PASSED
"P_novel = findTestObject(""서브탭/Popular 서브탭/Page_Home  Popular/a_Novels"")",Chrome 132.0.6834.160,,,11-02-2025 13:41:43,11-02-2025 13:41:43,0.003s,PASSED
HighlightElement.run(P_novel),Chrome 132.0.6834.160,,,11-02-2025 13:41:43,11-02-2025 13:41:46,2.876s,PASSED
"verifyElementPresent(P_novel, 0)",Chrome 132.0.6834.160,,,11-02-2025 13:41:46,11-02-2025 13:41:46,0.232s,PASSED
"comment(""✅ popular 서브탭 실행"")",Chrome 132.0.6834.160,,,11-02-2025 13:41:46,11-02-2025 13:41:46,0.001s,PASSED
,,,,,,,
Test Cases/서브탭 확인/Comic_All Comic,Chrome 132.0.6834.160,,,11-02-2025 13:41:46,11-02-2025 13:42:08,21.969s,PASSED
"comment(""✅ All comic 서브탭 실행"")",Chrome 132.0.6834.160,,,11-02-2025 13:41:46,11-02-2025 13:41:46,0.002s,PASSED
"click(findTestObject(""Object Repository/서브탭/Comic_Spotlight/Page_Home  Spotlight/span_Comics""))",Chrome 132.0.6834.160,,,11-02-2025 13:41:46,11-02-2025 13:41:47,0.277s,PASSED
"click(findTestObject(""Object Repository/서브탭/Comic_All Comic/Page_Comics  Spotlight/div_Publish_absolute left-0 top-0 size-full rounded-16 border-1 border-transparent20""))",Chrome 132.0.6834.160,,,11-02-2025 13:41:47,11-02-2025 13:41:48,1.091s,PASSED
"genrefilter = findTestObject(""서브탭/Comic_All Comic/Page_Comics  All Genres/a_Action Fantasy"")",Chrome 132.0.6834.160,,,11-02-2025 13:41:48,11-02-2025 13:41:48,0.003s,PASSED
HighlightElement.run(genrefilter),Chrome 132.0.6834.160,,,11-02-2025 13:41:48,11-02-2025 13:41:51,3.225s,PASSED
"verifyElementPresent(genrefilter, 0)",Chrome 132.0.6834.160,,,11-02-2025 13:41:51,11-02-2025 13:41:51,0.241s,PASSED
"click(findTestObject(""Object Repository/서브탭/Comic_All Comic/Page_Comics  All Genres/a_Action Fantasy""))",Chrome 132.0.6834.160,,,11-02-2025 13:41:51,11-02-2025 13:41:52,0.333s,PASSED
"filter = findTestObject(""서브탭/Comic_All Comic/Page_Comics  All Genres/img_Fantasy_block"")",Chrome 132.0.6834.160,,,11-02-2025 13:41:52,11-02-2025 13:41:52,0.006s,PASSED
HighlightElement.run(filter),Chrome 132.0.6834.160,,,11-02-2025 13:41:52,11-02-2025 13:41:55,3.251s,PASSED
"verifyElementPresent(filter, 0)",Chrome 132.0.6834.160,,,11-02-2025 13:41:55,11-02-2025 13:41:55,0.243s,PASSED
"click(findTestObject(""Object Repository/서브탭/Comic_All Comic/Page_Comics  All Genres/img_Fantasy_block""))",Chrome 132.0.6834.160,,,11-02-2025 13:41:55,11-02-2025 13:41:55,0.271s,PASSED
"epfilter = findTestObject(""서브탭/Comic_All Comic/Page_Comics  All Genres/span_Newest episode"")",Chrome 132.0.6834.160,,,11-02-2025 13:41:55,11-02-2025 13:41:55,0.003s,PASSED
HighlightElement.run(epfilter),Chrome 132.0.6834.160,,,11-02-2025 13:41:55,11-02-2025 13:41:58,2.492s,PASSED
"verifyElementPresent(epfilter, 0)",Chrome 132.0.6834.160,,,11-02-2025 13:41:58,11-02-2025 13:41:58,0.240s,PASSED
"click(findTestObject(""Object Repository/서브탭/Comic_All Comic/Page_Comics  All Genres/span_Newest episode""))",Chrome 132.0.6834.160,,,11-02-2025 13:41:58,11-02-2025 13:41:58,0.356s,PASSED
delay(2),Chrome 132.0.6834.160,,,11-02-2025 13:41:58,11-02-2025 13:42:00,2.009s,PASSED
"filter1 = findTestObject(""서브탭/Comic_All Comic/Page_Comics  All Genres/img_Fantasy_block_1"")",Chrome 132.0.6834.160,,,11-02-2025 13:42:00,11-02-2025 13:42:00,0.007s,PASSED
HighlightElement.run(filter1),Chrome 132.0.6834.160,,,11-02-2025 13:42:00,11-02-2025 13:42:03,2.291s,PASSED
"verifyElementPresent(filter1, 0)",Chrome 132.0.6834.160,,,11-02-2025 13:42:03,11-02-2025 13:42:03,0.224s,PASSED
"click(findTestObject(""Object Repository/서브탭/Comic_All Comic/Page_Comics  All Genres/img_Fantasy_block_1""))",Chrome 132.0.6834.160,,,11-02-2025 13:42:03,11-02-2025 13:42:03,0.260s,PASSED
"sefilter = findTestObject(""서브탭/Comic_All Comic/Page_Comics  All Genres/span_Newest series"")",Chrome 132.0.6834.160,,,11-02-2025 13:42:03,11-02-2025 13:42:03,0.002s,PASSED
HighlightElement.run(sefilter),Chrome 132.0.6834.160,,,11-02-2025 13:42:03,11-02-2025 13:42:06,2.499s,PASSED
"verifyElementPresent(sefilter, 0)",Chrome 132.0.6834.160,,,11-02-2025 13:42:06,11-02-2025 13:42:06,0.244s,PASSED
"click(findTestObject(""Object Repository/서브탭/Comic_All Comic/Page_Comics  All Genres/span_Newest series""))",Chrome 132.0.6834.160,,,11-02-2025 13:42:06,11-02-2025 13:42:06,0.339s,PASSED
delay(2),Chrome 132.0.6834.160,,,11-02-2025 13:42:06,11-02-2025 13:42:08,2.007s,PASSED
"comment(""✅ All comic 서브탭 완료"")",Chrome 132.0.6834.160,,,11-02-2025 13:42:08,11-02-2025 13:42:08,0.002s,PASSED
,,,,,,,
Test Cases/서브탭 확인/Comic _ Spolight_promobanner,Chrome 132.0.6834.160,,,11-02-2025 13:42:08,11-02-2025 13:42:15,6.523s,PASSED
"comment(""✅ spotlight - promo 서브탭 실행"")",Chrome 132.0.6834.160,,,11-02-2025 13:42:08,11-02-2025 13:42:08,0.002s,PASSED
"click(findTestObject(""Object Repository/서브탭/Comic_Spotlight/Page_Home  Spotlight/span_Comics""))",Chrome 132.0.6834.160,,,11-02-2025 13:42:08,11-02-2025 13:42:09,0.297s,PASSED
"click(findTestObject(""Object Repository/서브탭/Comic_Spotlight/Page_Comics  Spotlight/div_Publish_absolute left-0 top-0 size-full_65218a""))",Chrome 132.0.6834.160,,,11-02-2025 13:42:09,11-02-2025 13:42:09,0.613s,PASSED
"promotion = findTestObject(""서브탭/Comic_Spotlight/Page_Comics  Spotlight/div_0314 jerotest"")",Chrome 132.0.6834.160,,,11-02-2025 13:42:09,11-02-2025 13:42:09,0.002s,PASSED
HighlightElement.run(promotion),Chrome 132.0.6834.160,,,11-02-2025 13:42:09,11-02-2025 13:42:12,2.290s,PASSED
"verifyElementPresent(promotion, 0)",Chrome 132.0.6834.160,,,11-02-2025 13:42:12,11-02-2025 13:42:12,0.234s,PASSED
"click(findTestObject(""Object Repository/서브탭/Comic_Spotlight/Page_Comics  Spotlight/div_0314 jerotest""))",Chrome 132.0.6834.160,,,11-02-2025 13:42:12,11-02-2025 13:42:12,0.284s,PASSED
"prolanding = findTestObject(""서브탭/Comic_Spotlight/Page_Redeem/div_Redeem code"")",Chrome 132.0.6834.160,,,11-02-2025 13:42:12,11-02-2025 13:42:12,0.005s,PASSED
HighlightElement.run(prolanding),Chrome 132.0.6834.160,,,11-02-2025 13:42:12,11-02-2025 13:42:15,2.513s,PASSED
"verifyElementPresent(prolanding, 0)",Chrome 132.0.6834.160,,,11-02-2025 13:42:15,11-02-2025 13:42:15,0.240s,PASSED
"comment(""✅ spotlight - promo 서브탭 실행"")",Chrome 132.0.6834.160,,,11-02-2025 13:42:15,11-02-2025 13:42:15,0.002s,PASSED
,,,,,,,
Test Cases/서브탭 확인/Comic_Bigbanner,Chrome 132.0.6834.160,,,11-02-2025 13:42:15,11-02-2025 13:42:43,27.790s,PASSED
"comment(""✅ spotlight -big 서브탭 실행"")",Chrome 132.0.6834.160,,,11-02-2025 13:42:15,11-02-2025 13:42:15,0.001s,PASSED
"click(findTestObject(""Object Repository/서브탭/Comic_Spotlight/Page_Home  Spotlight/span_Comics""))",Chrome 132.0.6834.160,,,11-02-2025 13:42:15,11-02-2025 13:42:15,0.279s,PASSED
"next = findTestObject(""서브탭/Comic_Spotlight/Page_Home  Spotlight/img_EVENT_ml-2 cursor-pointer"")",Chrome 132.0.6834.160,,,11-02-2025 13:42:15,11-02-2025 13:42:15,0.003s,PASSED
HighlightElement.run(next),Chrome 132.0.6834.160,,,11-02-2025 13:42:15,11-02-2025 13:42:18,2.637s,PASSED
"verifyElementPresent(next, 0)",Chrome 132.0.6834.160,,,11-02-2025 13:42:18,11-02-2025 13:42:18,0.240s,PASSED
"click(findTestObject(""Object Repository/서브탭/Comic_Spotlight/Page_Home  Spotlight/img_EVENT_ml-2 cursor-pointer""))",Chrome 132.0.6834.160,,,11-02-2025 13:42:18,11-02-2025 13:42:18,0.283s,PASSED
"prev = findTestObject(""서브탭/Comic_Spotlight/Page_Home  Spotlight/img_EVENT_mr-2 cursor-pointer"")",Chrome 132.0.6834.160,,,11-02-2025 13:42:18,11-02-2025 13:42:18,0.003s,PASSED
HighlightElement.run(prev),Chrome 132.0.6834.160,,,11-02-2025 13:42:18,11-02-2025 13:42:21,2.274s,PASSED
"verifyElementPresent(prev, 0)",Chrome 132.0.6834.160,,,11-02-2025 13:42:21,11-02-2025 13:42:21,0.235s,PASSED
"click(findTestObject(""Object Repository/서브탭/Comic_Spotlight/Page_Home  Spotlight/img_EVENT_mr-2 cursor-pointer""))",Chrome 132.0.6834.160,,,11-02-2025 13:42:21,11-02-2025 13:42:21,0.284s,PASSED
delay(11),Chrome 132.0.6834.160,,,11-02-2025 13:42:21,11-02-2025 13:42:32,11.009s,PASSED
"page2 = findTestObject(""서브탭/Comic_Spotlight/Page_Home  Spotlight/span_2"")",Chrome 132.0.6834.160,,,11-02-2025 13:42:32,11-02-2025 13:42:32,0.005s,PASSED
HighlightElement.run(page2),Chrome 132.0.6834.160,,,11-02-2025 13:42:32,11-02-2025 13:42:34,2.302s,PASSED
"verifyElementPresent(page2, 0)",Chrome 132.0.6834.160,,,11-02-2025 13:42:34,11-02-2025 13:42:35,0.245s,PASSED
"click(findTestObject(""Object Repository/서브탭/Comic_Spotlight/Page_Home  Spotlight/img_EVENT_mr-2 cursor-pointer""))",Chrome 132.0.6834.160,,,11-02-2025 13:42:35,11-02-2025 13:42:35,0.281s,PASSED
delay(2),Chrome 132.0.6834.160,,,11-02-2025 13:42:35,11-02-2025 13:42:37,2.009s,PASSED
"click(findTestObject(""Object Repository/서브탭/Comic_Spotlight/Page_Comics  Spotlight/picture""))",Chrome 132.0.6834.160,,,11-02-2025 13:42:37,11-02-2025 13:42:37,0.349s,PASSED
"cblanding = findTestObject(""서브탭/Comic_Spotlight/Page_Events/h1_Event List"")",Chrome 132.0.6834.160,,,11-02-2025 13:42:37,11-02-2025 13:42:37,0.004s,PASSED
HighlightElement.run(cblanding),Chrome 132.0.6834.160,,,11-02-2025 13:42:37,11-02-2025 13:42:40,2.994s,PASSED
"verifyElementPresent(cblanding, 0)",Chrome 132.0.6834.160,,,11-02-2025 13:42:40,11-02-2025 13:42:41,0.239s,PASSED
back(),Chrome 132.0.6834.160,,,11-02-2025 13:42:41,11-02-2025 13:42:41,0.024s,PASSED
refresh(),Chrome 132.0.6834.160,,,11-02-2025 13:42:41,11-02-2025 13:42:43,2.032s,PASSED
"comment(""✅ spotlight -big 서브탭 실행"")",Chrome 132.0.6834.160,,,11-02-2025 13:42:43,11-02-2025 13:42:43,0.003s,PASSED
,,,,,,,
Test Cases/서브탭 확인/Comic_lina banner,Chrome 132.0.6834.160,,,11-02-2025 13:42:43,11-02-2025 13:42:56,13.205s,PASSED
"comment(""✅ spotlight -big 서브탭 실행"")",Chrome 132.0.6834.160,,,11-02-2025 13:42:43,11-02-2025 13:42:43,0.001s,PASSED
"click(findTestObject(""Object Repository/서브탭/Comic_Spotlight/Page_Home  Spotlight/span_Comics""))",Chrome 132.0.6834.160,,,11-02-2025 13:42:43,11-02-2025 13:42:44,0.877s,PASSED
delay(2),Chrome 132.0.6834.160,,,11-02-2025 13:42:44,11-02-2025 13:42:46,2.022s,PASSED
"linebanner = findTestObject(""서브탭/Comic_line banner/Page_Comics  Spotlight/div_--"")",Chrome 132.0.6834.160,,,11-02-2025 13:42:46,11-02-2025 13:42:46,0.007s,PASSED
HighlightElement.run(linebanner),Chrome 132.0.6834.160,,,11-02-2025 13:42:46,11-02-2025 13:42:48,2.286s,PASSED
"verifyElementPresent(linebanner, 0)",Chrome 132.0.6834.160,,,11-02-2025 13:42:48,11-02-2025 13:42:48,0.240s,PASSED
delay(2),Chrome 132.0.6834.160,,,11-02-2025 13:42:48,11-02-2025 13:42:50,2.007s,PASSED
"click(findTestObject(""Object Repository/서브탭/Comic_line banner/Page_Comics  Spotlight/div_--""))",Chrome 132.0.6834.160,,,11-02-2025 13:42:50,11-02-2025 13:42:50,0.291s,PASSED
"linelanding = findTestObject(""서브탭/Comic_line banner/Page_Events/h1_Event List"")",Chrome 132.0.6834.160,,,11-02-2025 13:42:50,11-02-2025 13:42:50,0.003s,PASSED
HighlightElement.run(linelanding),Chrome 132.0.6834.160,,,11-02-2025 13:42:50,11-02-2025 13:42:53,2.802s,PASSED
"verifyElementPresent(linelanding, 0)",Chrome 132.0.6834.160,,,11-02-2025 13:42:53,11-02-2025 13:42:54,0.236s,PASSED
back(),Chrome 132.0.6834.160,,,11-02-2025 13:42:54,11-02-2025 13:42:54,0.016s,PASSED
delay(2),Chrome 132.0.6834.160,,,11-02-2025 13:42:54,11-02-2025 13:42:56,2.010s,PASSED
closeBrowser(),Chrome 132.0.6834.160,,,11-02-2025 13:42:56,11-02-2025 13:42:56,0.308s,PASSED
