Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Prod환경/00.메인홈/03.배너확인/04.라인배너 확인,Chrome 139.0.7258.138,,,22-08-2025 12:19:39,22-08-2025 12:19:52,12.905s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 12:19:39,22-08-2025 12:19:39,0.001s,PASSED
"comment(""✅ 라인배너 실행"")",Chrome 139.0.7258.138,,,22-08-2025 12:19:39,22-08-2025 12:19:39,0.003s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 12:19:39,22-08-2025 12:19:41,2.009s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/라인배너/00. Free 서브탭""))",Chrome 139.0.7258.138,,,22-08-2025 12:19:41,22-08-2025 12:19:41,0.262s,PASSED
"linebanner = findTestObject(""Prod환경/Home/04.배너/라인배너/01.라인배너"")",Chrome 139.0.7258.138,,,22-08-2025 12:19:41,22-08-2025 12:19:41,0.003s,PASSED
HighlightElement.run(linebanner),Chrome 139.0.7258.138,,,22-08-2025 12:19:41,22-08-2025 12:19:43,2.165s,PASSED
"verifyElementPresent(linebanner, 0)",Chrome 139.0.7258.138,,,22-08-2025 12:19:43,22-08-2025 12:19:43,0.222s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/라인배너/01.라인배너""))",Chrome 139.0.7258.138,,,22-08-2025 12:19:43,22-08-2025 12:19:46,2.225s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 12:19:46,22-08-2025 12:19:48,2.006s,PASSED
back(),Chrome 139.0.7258.138,,,22-08-2025 12:19:48,22-08-2025 12:19:49,1.647s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 12:19:49,22-08-2025 12:19:51,2.012s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/01.메인홈/숏컷/Tapas 버튼""))",Chrome 139.0.7258.138,,,22-08-2025 12:19:51,22-08-2025 12:19:52,0.290s,PASSED
"comment(""✅ 라인배너 완"")",Chrome 139.0.7258.138,,,22-08-2025 12:19:52,22-08-2025 12:19:52,0.002s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 12:19:52,22-08-2025 12:19:52,0.001s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/03.배너확인/05.빅배너 확인_랜딩 후 복귀,Chrome 139.0.7258.138,,,22-08-2025 12:19:52,22-08-2025 12:20:17,25.684s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 12:19:52,22-08-2025 12:19:52,0.002s,PASSED
"next = findTestObject(""Prod환경/Home/04.배너/빅배너/01.빅배너 다음 버튼"")",Chrome 139.0.7258.138,,,22-08-2025 12:19:52,22-08-2025 12:19:52,0.002s,PASSED
HighlightElement.run(next),Chrome 139.0.7258.138,,,22-08-2025 12:19:52,22-08-2025 12:19:54,1.934s,PASSED
"verifyElementPresent(next, 0)",Chrome 139.0.7258.138,,,22-08-2025 12:19:54,22-08-2025 12:19:54,0.236s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/빅배너/01.빅배너 다음 버튼""))",Chrome 139.0.7258.138,,,22-08-2025 12:19:54,22-08-2025 12:19:54,0.240s,PASSED
"prev = findTestObject(""Prod환경/Home/04.배너/빅배너/02.빅배너 이전 버튼"")",Chrome 139.0.7258.138,,,22-08-2025 12:19:54,22-08-2025 12:19:54,0.003s,PASSED
HighlightElement.run(prev),Chrome 139.0.7258.138,,,22-08-2025 12:19:54,22-08-2025 12:19:56,1.431s,PASSED
"verifyElementPresent(prev, 0)",Chrome 139.0.7258.138,,,22-08-2025 12:19:56,22-08-2025 12:19:56,0.211s,PASSED
"click(findTestObject(""Prod환경/Home/04.배너/빅배너/02.빅배너 이전 버튼""))",Chrome 139.0.7258.138,,,22-08-2025 12:19:56,22-08-2025 12:19:56,0.230s,PASSED
delay(10),Chrome 139.0.7258.138,,,22-08-2025 12:19:56,22-08-2025 12:20:06,10.008s,PASSED
"page2 = findTestObject(""Prod환경/Home/04.배너/빅배너/03.2페이지"")",Chrome 139.0.7258.138,,,22-08-2025 12:20:06,22-08-2025 12:20:06,0.007s,PASSED
HighlightElement.run(page2),Chrome 139.0.7258.138,,,22-08-2025 12:20:06,22-08-2025 12:20:07,1.240s,PASSED
"verifyElementPresent(page2, 0)",Chrome 139.0.7258.138,,,22-08-2025 12:20:07,22-08-2025 12:20:07,0.234s,PASSED
"prev1 = findTestObject(""Prod환경/Home/04.배너/빅배너/02.빅배너 이전 버튼"")",Chrome 139.0.7258.138,,,22-08-2025 12:20:07,22-08-2025 12:20:08,0.005s,PASSED
HighlightElement.run(prev1),Chrome 139.0.7258.138,,,22-08-2025 12:20:08,22-08-2025 12:20:09,1.240s,PASSED
"verifyElementPresent(prev1, 0)",Chrome 139.0.7258.138,,,22-08-2025 12:20:09,22-08-2025 12:20:09,0.232s,PASSED
"click(findTestObject(""Prod환경/Home/04.배너/빅배너/02.빅배너 이전 버튼""))",Chrome 139.0.7258.138,,,22-08-2025 12:20:09,22-08-2025 12:20:09,0.267s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/빅배너/04.빅배너이미지""))",Chrome 139.0.7258.138,,,22-08-2025 12:20:09,22-08-2025 12:20:12,2.896s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 12:20:12,22-08-2025 12:20:14,2.007s,PASSED
back(),Chrome 139.0.7258.138,,,22-08-2025 12:20:14,22-08-2025 12:20:15,1.180s,PASSED
"bancheck = findTestObject(""Prod환경/Home/04.배너/빅배너/04.빅배너이미지"")",Chrome 139.0.7258.138,,,22-08-2025 12:20:15,22-08-2025 12:20:15,0.004s,PASSED
HighlightElement.run(bancheck),Chrome 139.0.7258.138,,,22-08-2025 12:20:15,22-08-2025 12:20:17,1.782s,PASSED
"verifyElementPresent(bancheck, 0)",Chrome 139.0.7258.138,,,22-08-2025 12:20:17,22-08-2025 12:20:17,0.229s,PASSED
"comment(""✅ 빅배너 완료"")",Chrome 139.0.7258.138,,,22-08-2025 12:20:17,22-08-2025 12:20:17,0.002s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 12:20:17,22-08-2025 12:20:17,0.001s,PASSED
,,,,,,,
Start listener action : afterSuite,Chrome 139.0.7258.138,,,22-08-2025 12:20:17,22-08-2025 12:20:17,0.135s,PASSED
