Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HighlightElement.run(nolist),Chrome 139.0.7258.138,,,22-08-2025 17:03:20,22-08-2025 17:03:21,1.248s,PASSED
"verifyElementPresent(nolist, 0)",Chrome 139.0.7258.138,,,22-08-2025 17:03:21,22-08-2025 17:03:21,0.220s,PASSED
"comment(""✅ 검색 완료"")",Chrome 139.0.7258.138,,,22-08-2025 17:03:21,22-08-2025 17:03:21,0.001s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 17:03:21,22-08-2025 17:03:21,0.000s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/02.검색/03.검색 리스트 확인 - Copy,Chrome 139.0.7258.138,,,22-08-2025 17:03:21,22-08-2025 17:03:29,7.599s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 17:03:21,22-08-2025 17:03:21,0.001s,PASSED
if (isSuite),Chrome 139.0.7258.138,,,22-08-2025 17:03:21,22-08-2025 17:03:23,1.749s,PASSED
"setText(findTestObject(""Object Repository/Prod환경/Home/02.검색/00.검색란""), ""Solo leveling"")",Chrome 139.0.7258.138,,,22-08-2025 17:03:23,22-08-2025 17:03:24,1.023s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/02.검색/01.검색버튼""))",Chrome 139.0.7258.138,,,22-08-2025 17:03:24,22-08-2025 17:03:24,0.345s,PASSED
"searchlist = findTestObject(""Prod환경/Home/02.검색/03.Solo Leveling 타이틀"")",Chrome 139.0.7258.138,,,22-08-2025 17:03:24,22-08-2025 17:03:24,0.003s,PASSED
HighlightElement.run(searchlist),Chrome 139.0.7258.138,,,22-08-2025 17:03:24,22-08-2025 17:03:27,2.716s,PASSED
"verifyElementPresent(searchlist, 0)",Chrome 139.0.7258.138,,,22-08-2025 17:03:27,22-08-2025 17:03:28,0.642s,PASSED
back(),Chrome 139.0.7258.138,,,22-08-2025 17:03:28,22-08-2025 17:03:29,1.071s,PASSED
"comment(""✅ 완료"")",Chrome 139.0.7258.138,,,22-08-2025 17:03:29,22-08-2025 17:03:29,0.002s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 17:03:29,22-08-2025 17:03:29,0.005s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/03.배너확인/04.라인배너 확인,Chrome 139.0.7258.138,,,22-08-2025 17:03:29,22-08-2025 17:03:40,11.346s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 17:03:29,22-08-2025 17:03:29,0.004s,PASSED
"comment(""✅ 라인배너 실행"")",Chrome 139.0.7258.138,,,22-08-2025 17:03:29,22-08-2025 17:03:29,0.003s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 17:03:29,22-08-2025 17:03:31,2.009s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/라인배너/00. Free 서브탭""))",Chrome 139.0.7258.138,,,22-08-2025 17:03:31,22-08-2025 17:03:31,0.257s,PASSED
"linebanner = findTestObject(""Prod환경/Home/04.배너/라인배너/01.라인배너"")",Chrome 139.0.7258.138,,,22-08-2025 17:03:31,22-08-2025 17:03:31,0.007s,PASSED
HighlightElement.run(linebanner),Chrome 139.0.7258.138,,,22-08-2025 17:03:31,22-08-2025 17:03:33,1.964s,PASSED
"verifyElementPresent(linebanner, 0)",Chrome 139.0.7258.138,,,22-08-2025 17:03:33,22-08-2025 17:03:33,0.231s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/라인배너/01.라인배너""))",Chrome 139.0.7258.138,,,22-08-2025 17:03:33,22-08-2025 17:03:35,1.541s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 17:03:35,22-08-2025 17:03:37,2.008s,PASSED
back(),Chrome 139.0.7258.138,,,22-08-2025 17:03:37,22-08-2025 17:03:38,0.962s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 17:03:38,22-08-2025 17:03:40,2.010s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/01.메인홈/숏컷/Tapas 버튼""))",Chrome 139.0.7258.138,,,22-08-2025 17:03:40,22-08-2025 17:03:40,0.261s,PASSED
"comment(""✅ 라인배너 완"")",Chrome 139.0.7258.138,,,22-08-2025 17:03:40,22-08-2025 17:03:40,0.003s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 17:03:40,22-08-2025 17:03:40,0.001s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/03.배너확인/05.빅배너 확인_랜딩 후 복귀,Chrome 139.0.7258.138,,,22-08-2025 17:03:40,22-08-2025 17:04:02,21.885s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 17:03:40,22-08-2025 17:03:40,0.001s,PASSED
"next = findTestObject(""Prod환경/Home/04.배너/빅배너/01.빅배너 다음 버튼"")",Chrome 139.0.7258.138,,,22-08-2025 17:03:40,22-08-2025 17:03:40,0.003s,PASSED
HighlightElement.run(next),Chrome 139.0.7258.138,,,22-08-2025 17:03:40,22-08-2025 17:03:42,1.739s,PASSED
"verifyElementPresent(next, 0)",Chrome 139.0.7258.138,,,22-08-2025 17:03:42,22-08-2025 17:03:42,0.232s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/빅배너/01.빅배너 다음 버튼""))",Chrome 139.0.7258.138,,,22-08-2025 17:03:42,22-08-2025 17:03:42,0.238s,PASSED
"prev = findTestObject(""Prod환경/Home/04.배너/빅배너/02.빅배너 이전 버튼"")",Chrome 139.0.7258.138,,,22-08-2025 17:03:42,22-08-2025 17:03:42,0.003s,PASSED
HighlightElement.run(prev),Chrome 139.0.7258.138,,,22-08-2025 17:03:42,22-08-2025 17:03:44,1.337s,PASSED
"verifyElementPresent(prev, 0)",Chrome 139.0.7258.138,,,22-08-2025 17:03:44,22-08-2025 17:03:44,0.234s,PASSED
"click(findTestObject(""Prod환경/Home/04.배너/빅배너/02.빅배너 이전 버튼""))",Chrome 139.0.7258.138,,,22-08-2025 17:03:44,22-08-2025 17:03:44,0.262s,PASSED
delay(10),Chrome 139.0.7258.138,,,22-08-2025 17:03:44,22-08-2025 17:03:54,10.008s,PASSED
"page2 = findTestObject(""Prod환경/Home/04.배너/빅배너/03.2페이지"")",Chrome 139.0.7258.138,,,22-08-2025 17:03:54,22-08-2025 17:03:54,0.007s,PASSED
HighlightElement.run(page2),Chrome 139.0.7258.138,,,22-08-2025 17:03:54,22-08-2025 17:03:55,1.254s,PASSED
"verifyElementPresent(page2, 0)",Chrome 139.0.7258.138,,,22-08-2025 17:03:55,22-08-2025 17:03:56,0.233s,PASSED
"prev1 = findTestObject(""Prod환경/Home/04.배너/빅배너/02.빅배너 이전 버튼"")",Chrome 139.0.7258.138,,,22-08-2025 17:03:56,22-08-2025 17:03:56,0.005s,PASSED
HighlightElement.run(prev1),Chrome 139.0.7258.138,,,22-08-2025 17:03:56,22-08-2025 17:03:57,1.248s,PASSED
"verifyElementPresent(prev1, 0)",Chrome 139.0.7258.138,,,22-08-2025 17:03:57,22-08-2025 17:03:57,0.232s,PASSED
"click(findTestObject(""Prod환경/Home/04.배너/빅배너/02.빅배너 이전 버튼""))",Chrome 139.0.7258.138,,,22-08-2025 17:03:57,22-08-2025 17:03:57,0.259s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/04.배너/빅배너/04.빅배너이미지""))",Chrome 139.0.7258.138,,,22-08-2025 17:03:57,22-08-2025 17:03:58,0.353s,PASSED
delay(2),Chrome 139.0.7258.138,,,22-08-2025 17:03:58,22-08-2025 17:04:00,2.009s,PASSED
back(),Chrome 139.0.7258.138,,,22-08-2025 17:04:00,22-08-2025 17:04:00,0.030s,PASSED
"bancheck = findTestObject(""Prod환경/Home/04.배너/빅배너/04.빅배너이미지"")",Chrome 139.0.7258.138,,,22-08-2025 17:04:00,22-08-2025 17:04:00,0.005s,PASSED
HighlightElement.run(bancheck),Chrome 139.0.7258.138,,,22-08-2025 17:04:00,22-08-2025 17:04:02,1.908s,PASSED
"verifyElementPresent(bancheck, 0)",Chrome 139.0.7258.138,,,22-08-2025 17:04:02,22-08-2025 17:04:02,0.233s,PASSED
"comment(""✅ 빅배너 완료"")",Chrome 139.0.7258.138,,,22-08-2025 17:04:02,22-08-2025 17:04:02,0.001s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 17:04:02,22-08-2025 17:04:02,0.000s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/03.배너확인/06.숏컷 객체 강조 - 로그인,Chrome 139.0.7258.138,,,22-08-2025 17:04:02,22-08-2025 17:04:16,14.456s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 17:04:02,22-08-2025 17:04:02,0.000s,PASSED
"callTestCase(findTestCase(""Test Cases/Prod환경/00.메인홈/01.로그인/01.자동 로그인 확인""), [:], STOP_ON_FAILURE)",Chrome 139.0.7258.138,,,22-08-2025 17:04:02,22-08-2025 17:04:07,5.299s,PASSED
"searchBox = findTestObject(""Object Repository/Prod환경/Home/01.메인홈/숏컷/00.검색란"")",Chrome 139.0.7258.138,,,22-08-2025 17:04:07,22-08-2025 17:04:07,0.003s,PASSED
HighlightElement.run(searchBox),Chrome 139.0.7258.138,,,22-08-2025 17:04:07,22-08-2025 17:04:08,1.235s,PASSED
"verifyElementPresent(searchBox, 1)",Chrome 139.0.7258.138,,,22-08-2025 17:04:08,22-08-2025 17:04:09,0.234s,PASSED
"logoImage = findTestObject(""Object Repository/Prod환경/Home/01.메인홈/숏컷/01.검색버튼"")",Chrome 139.0.7258.138,,,22-08-2025 17:04:09,22-08-2025 17:04:09,0.006s,PASSED
HighlightElement.run(logoImage),Chrome 139.0.7258.138,,,22-08-2025 17:04:09,22-08-2025 17:04:10,1.244s,PASSED
"verifyElementPresent(logoImage, 1)",Chrome 139.0.7258.138,,,22-08-2025 17:04:10,22-08-2025 17:04:10,0.233s,PASSED
"loginButton = findTestObject(""Object Repository/Prod환경/Home/01.메인홈/숏컷/03.library버튼"")",Chrome 139.0.7258.138,,,22-08-2025 17:04:10,22-08-2025 17:04:10,0.006s,PASSED
HighlightElement.run(loginButton),Chrome 139.0.7258.138,,,22-08-2025 17:04:10,22-08-2025 17:04:11,1.243s,PASSED
"verifyElementPresent(loginButton, 1)",Chrome 139.0.7258.138,,,22-08-2025 17:04:11,22-08-2025 17:04:12,0.234s,PASSED
"inboxbutton = findTestObject(""Object Repository/Prod환경/Home/01.메인홈/숏컷/04.inbox버튼"")",Chrome 139.0.7258.138,,,22-08-2025 17:04:12,22-08-2025 17:04:12,0.006s,PASSED
HighlightElement.run(inboxbutton),Chrome 139.0.7258.138,,,22-08-2025 17:04:12,22-08-2025 17:04:13,1.241s,PASSED
"verifyElementPresent(inboxbutton, 1)",Chrome 139.0.7258.138,,,22-08-2025 17:04:13,22-08-2025 17:04:13,0.230s,PASSED
"profileimage = findTestObject(""Object Repository/Prod환경/Home/01.메인홈/숏컷/05.프로필이미지버튼"")",Chrome 139.0.7258.138,,,22-08-2025 17:04:13,22-08-2025 17:04:13,0.003s,PASSED
"waitForElementVisible(profileimage, 5)",Chrome 139.0.7258.138,,,22-08-2025 17:04:13,22-08-2025 17:04:13,0.236s,PASSED
HighlightElement.run(profileimage),Chrome 139.0.7258.138,,,22-08-2025 17:04:13,22-08-2025 17:04:15,1.239s,PASSED
"verifyElementPresent(profileimage, 1)",Chrome 139.0.7258.138,,,22-08-2025 17:04:15,22-08-2025 17:04:15,0.232s,PASSED
"publishButton1 = findTestObject(""Object Repository/Prod환경/Home/01.메인홈/숏컷/07.로그인publish버튼"")",Chrome 139.0.7258.138,,,22-08-2025 17:04:15,22-08-2025 17:04:15,0.005s,PASSED
HighlightElement.run(publishButton1),Chrome 139.0.7258.138,,,22-08-2025 17:04:15,22-08-2025 17:04:16,1.251s,PASSED
"verifyElementPresent(publishButton1, 1)",Chrome 139.0.7258.138,,,22-08-2025 17:04:16,22-08-2025 17:04:16,0.232s,PASSED
"comment(""✅ Test 1 완료. 브라우저 유지 상태에서 Test 2 실행"")",Chrome 139.0.7258.138,,,22-08-2025 17:04:16,22-08-2025 17:04:16,0.002s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 17:04:16,22-08-2025 17:04:16,0.002s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/03.배너확인/07.최근본섹션-로그인,Chrome 139.0.7258.138,,,22-08-2025 17:04:16,22-08-2025 17:04:18,1.512s,PASSED
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 17:04:16,22-08-2025 17:04:16,0.000s,PASSED
"reading = findTestObject(""Prod환경/Home/01.메인홈/최근본작품/section_Continue Reading"")",Chrome 139.0.7258.138,,,22-08-2025 17:04:16,22-08-2025 17:04:16,0.002s,PASSED
HighlightElement.run(reading),Chrome 139.0.7258.138,,,22-08-2025 17:04:16,22-08-2025 17:04:18,1.236s,PASSED
"verifyElementPresent(reading, 0)",Chrome 139.0.7258.138,,,22-08-2025 17:04:18,22-08-2025 17:04:18,0.231s,PASSED
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 17:04:18,22-08-2025 17:04:18,0.001s,PASSED
,,,,,,,
Test Cases/Prod환경/00.메인홈/04.서브탭/09.Popular 서브탭,Chrome 139.0.7258.138,,,22-08-2025 17:04:18,22-08-2025 17:04:20,2.347s,ERROR
Start listener action : beforeTestCase,Chrome 139.0.7258.138,,,22-08-2025 17:04:18,22-08-2025 17:04:18,0.001s,PASSED
"click(findTestObject(""Object Repository/Prod환경/Home/05.서브탭/00.popular 버튼""))",Chrome 139.0.7258.138,,,22-08-2025 17:04:18,22-08-2025 17:04:18,0.254s,PASSED
"for ([i = 0, i < 11, (i++)])",Chrome 139.0.7258.138,,,22-08-2025 17:04:18,22-08-2025 17:04:20,2.035s,ERROR
Start listener action : afterTestCase,Chrome 139.0.7258.138,,,22-08-2025 17:04:20,22-08-2025 17:04:20,0.000s,PASSED
,,,,,,,
Start listener action : afterSuite,Chrome 139.0.7258.138,,,22-08-2025 17:04:20,22-08-2025 17:04:20,0.156s,PASSED
